title,article,etc,time,current_time,like,comment,district
영등포 경남아너스빌쪽 황금잉어빵 트럭 위치 알려주세요 ㅠ,우연히 사서 먹었던 영등포 청과시장쪽 근처 트럭에서 파시던 붕어빵이 눈에 아른아른 거립니다 ㅠ 이름은 황금잉어빵이구 여러곳으로 이동하시면서 파시는 거 같은데 오늘 너무 먹고싶네요ㅠ,"당산동1가
·
맛집
·
약 14시간 전",약 14시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
아놔 참놔 ㅠㅡㅜ  업데이트 하신 분들 어떠신지요..?🥹,결과 : 2024.11.27 수요일 19:19. 열 없음. 해열제를 먹였나봄. 🙄 아이폰 업데이트 했는데… 발열 있는거 같아요.. 🫠 좀 지켜봐야겠지요..? 케이스에서 꺼내고.. 껐다가 식힌 후에 다시 켰는데 따끈따끈해져요. 게다가 왼쪽에 있는 볼륨 버튼이 뜨거웠는데 .. 아까보다는 덜 뜨겁지만.. 충전기에 잠시 꽂아두고 보니.. 안뜨거운 거 같아요. 진짜 전기 잘 모르는데.. 괜찮아져라.. 2024.11.27 수요일 10:08. 한숨 잘게요.. 뭔일 생기면 .. ㅋ 뭔일은 뭔일 ㅋㅋㅋ 현재는 식었어요. 잘~~~ 식음.~> 10:10 현재. 화면에 보이는 이모티콘 엄청 커지고..나를 위한 건가🙄,"영등포본동
·
일반
·
약 15시간 전",약 15시간 전,2024-11-28 00:41:27,"좋아요 수
1","댓글 수
19",영등포구
설경 찍으러 갑시다~,어디로 가고 싶으신가요?,"여의도동
·
취미
·
약 15시간 전",약 15시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
5",영등포구
영등포에 코코아밤 파는 가게 있을까요?,아직 크리스마스 시즌이 본격 시작은 안 되어서 그런지 잘 안 보이네용...코코아밤..사고 싶어욥.. ❤️,"문래동3가
·
맛집
·
약 16시간 전",약 16시간 전,2024-11-28 00:41:27,"좋아요 수
1","댓글 수
1",영등포구
손 부업,신길동 손 부업 할 수 있는데 있으실까요?,"신길제1동
·
일반
·
약 17시간 전",약 17시간 전,2024-11-28 00:41:27,"좋아요 수
2","댓글 수
1",영등포구
🙂‍↔️🙂‍↕️🙂‍↔️🙂‍↕️🙂‍↔️🙂‍↕️🙂‍↔️🙂‍↕️ 눈이다~~~!! 🥶🥶❄️❄️,집에 계시고 ~ 외출하셔야 하는데 ~ 아직 밖으로 나가기 전이시라면 충분히(?) 스트레칭을 하시길 권해드립니다. 길이 미끄러워서 몸에 힘이 들어가니 .. 조금 걷다가 벌써 허리가 아프네요.. 2024.11.27 수요일 07:20. 집 도착!,"영등포본동
·
동네풍경
·
약 17시간 전",약 17시간 전,2024-11-28 00:41:27,"좋아요 수
3","댓글 수
9",영등포구
여의도 프뢰벨 은믈 프리선생님 구합니다,지인에게 은물/ 즌은물 일부를 받았는데 어떻게 놀이해줘야 할지 잘 모르겠네요 ㅠ 교구도 다 있는건 아니어서 저희집에 있는 교구보시고 맞춤수업해주실 선생님 모시고 싶습니다 38개월 남아이고 여의도입니다. 평일저녁이나 주말 수업 원합니다,"여의도동
·
교육
·
약 18시간 전",약 18시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
첫 눈,첫 눈 옵니다아~😁 모두 기상~~!!!!🥰,"신길제1동
·
동네풍경
·
약 19시간 전",약 19시간 전,2024-11-28 00:41:27,"좋아요 수
4","댓글 수
6",영등포구
영등포 운전연수 추천,"영등포, 일산 쪽 운전연수 추천합니다! 광고 아니고 너무 잘 가르쳐 주셔서 내돈내산으로 후기 남겨요..! 2년 전쯤 연수 받았는데 차 쓸 일이 없어서 도루묵이 되어.. 다시 받은 연수였는데 정말 실제로 운전할 때 필요한 팁들을 잘 알려주셔서 좋았어요. 부모님이나 남자친구는 길 잘못 들면 화내고..ㅎㅎ 살짝 실수하면 호되게(?) 뭐라고 해서 오히려 더 긴장하는 바람에 운전하기가 어려운데, 알려줄 건 분명하게 알려주시면서도 긴장하지 않게 해 주셔서 마인드 컨트롤이 잘 되었습니다. 여자라서 남자 강사분이 사실 좀 걱정이었는데 후기에 워낙 여자 분들이 많으셔서 함 믿고 신청했고, 결론적으로 연수 받으면서 수다도 많이 떨고 편하게 잘 받았습니다. ㅎㅎ 지금은 연수 끝난지 2주 정도 되었는데 연수 끝나자마자 파주 혼자 다녀오고, 술취한 남자친구 픽업도 가고 안산, 경기도 광주 등 알차게 돌아다니는 중입니다~!! 평소에 자주 가야하는 곳, 드라이브스루, 마트 등 생활밀착 연수로 진행해 주셔서 더 좋아요. 혹시 운전연수 필요하시면 강력 추천합니다☺️☺️👍👍 https://m.blog.naver.com/kolpol2 (네이버에 '콜폴이 운전연수'라고 검색해도 나옵니다!) #운전연수","양평제1동
·
생활/편의
·
약 20시간 전",약 20시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
종합소득세,"상가임대료, 경비처리 한다는건 아는데 오피스텔사는데 월세나가는것도 경비로 같이 넣어지나요? 휴대폰요금, 식비 등등 .. 경비처리 하고계신 선배님.ㅜ","영등포본동
·
일반
·
약 21시간 전",약 21시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
3",영등포구
내년에 완공되는 디마크 당산 전세가,분양가가 지금 8억~ 이순이던데 전세가는 얼마정도 될까요?,"당산동
·
주거/부동산
·
약 21시간 전",약 21시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
크리스마스 트리 빌려주실 수 있는분 계실까요🙏,안녕하세요! 제가 12/18~12/24까지 미대졸업전시를 하는데 소품으로 크리스마스 트리가 꼭 필요해서 이렇게 글 올리게 되었습니다. 전시에만 사용할 트리라 처음부터 다 구매하기가 조금 부담스러워서요🥲 혹시 빌려주실 수 있는 분 계실까요?? 가능하다면 제가 받아서 조심히 사용하고 다시 깔끔하게 반납하겠습니다! 높이는 140이상으로 생각하고 있습니다! 필요하다면 대여비 일정금액 지불의사 있습니다!! 편하게 연락이나 댓글주시면 감사하겠습니다🙇‍♀️🙇‍♀️,"여의도동
·
일반
·
약 21시간 전",약 21시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
벌써  X-mas trees 🌳 ,한해가 가는것은 아쉽지만 그뒤에 화려하고 화사함이 남기를 바랍니다.,"여의도동
·
동네풍경
·
약 23시간 전",약 23시간 전,2024-11-28 00:41:27,"좋아요 수
1","댓글 수
0",영등포구
셀프 브랜딩 및 콘텐츠 제작에 관심 많으신 동친님들 구해여,"취준생인데 콘텐츠 제작, 셀프 브랜딩 등에 관심 많으신 동친님들 만나서 벙 가능할까요? 여의도 근처에서 모였으면 합니다. 예의가 없으신 분들, 혹은 파토가 자주 나시는분들 보다는 잘 나오시는 분이었으면 좋겠습니다. 여미새 혹은 남미새 분들 보다는 진짜 콘텐츠에 관해서만 이야기할 진중하신 분 구합니다. 날짜는 이번주 금요일 혹은 토요일에 잠깐 뵀으면 합니다.","여의동
·
동네친구
·
약 23시간 전",약 23시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
눈도 오고 그래서,이시간 늦었지만 술 한잔 하실분 계신가욤:) 23살 남자입니다 서울 올라온지 얼마 안돼서 친구가 없어서 그래욤.. 주변 또래면 더 좋아요!!@-@,"당산제2동
·
맛집
·
약 23시간 전",약 23시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
그린다이어트로 재미있게 봉사할 분 계신가요?,봉사활동 채워야하는데 같이 스펙 쌓아볼 분!! 1365에서 할 예정이고 그린다이어트 GO 플로깅 봉사단 치면 나옵니다!! 재미있게 봉사할분🫡 평일 주말 다 가능한 봉사여서 시간은 맞춰봐요!!!! 제 또래인 20대 초중반 여자로 구합니다!!,"여의동
·
취미
·
약 24시간 전",약 24시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
641 버스 문래동에서 대방역 가는 길 많이 막히나요?,샛강쪽으로 출근하게 됐는데 집이 종점 쪽이라 애매하네요ㅠㅠ 양평역이 멀어서 어떻게 가야할지 고민입니다,"문래동
·
생활/편의
·
약 24시간 전",약 24시간 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
1",영등포구
석고보드 처리문의 ,"천장에 흔히 사용하는 석고보드 30장정도 있습니다 온전한거 10몇장,조금찢어진거 10몇장… 마대자루에 넣어서 쓰레기장에 놓았는데 안된다네요.. 호옥시~ 필요하신분 계실가요? 아니면 정확한 분리배출 방법 아시는분 알려주세요!","영등포동1가
·
생활/편의
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
대박 내일 타임스퀘어에서 QWER 라이브 공연한대 디박,6시라던데 라이브면 완전 무대 왤케 가깝냐 ㅋㅋㅋㅋ,"영등포동4가
·
동네친구
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
1","댓글 수
0",영등포구
영등포역 주변에 미용피부과말고 그냥 피부과 있나여??ㅜㅜ,찾아보니까 영등포역 주변엔 미용피부과밖에 없는거 같네여ㅠㅜ 피부알러지 올라와서 약 처방 받아야되는데.. 혹시 그냥 피부과는 없겠죠…?,"영등포동
·
병원/약국
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
2",영등포구
미성년자 보톡스/필러,미성년자 부모님 동의 없이 맞을 수 있는 성형외과나 피부과 있을까요 서울내에서는 다 가능해요ㅠㅠ 간절해서요..ㅠ,"도림동
·
미용
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
6",영등포구
재사용 종량제 봉투,당산2동에 재사용봉투 묶음으로 파는 편의점이나 마트 있을까요? 10리터요! 이전에 살던 지역은 구청페이지에 판매점마다 어느봉투를 파는지 엑셀 있었는데 영등포구청은 찾아보니 특수종량제봉투라고만 나와있어서 그냥 마대파는 곳인가 싶어서요.,"당산동4가
·
생활/편의
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
2",영등포구
택배를 아파트 엘베에 놓고 가는 이사람.  ..,이번이 한번이 아니다 거의 한달 한번꼴 ㅡ어린사람 아님 분실될까봐 CCTV앞에 놓고 간다 ㅡ어이없음 사진은 몇개 찾아간 상태 에전엔 경비실에 쌓아놓고 갔다 경비아저씨 몰래. 방지하고자 경비실 열쇠로 잠그니깐 이젠 저렇게 하네 저렇게 돈벌고 싶을까? 다른 택배아저씨는 힘들어도 늦게까지 배달해주시는데 항의는 수십번햇는데 왜 저기택배는 왜? 왜그러냐고 요. 방법 없을까요?,"신길제4동
·
생활/편의
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
22",영등포구
쒼나는 노래 듣자요.,신축 아파트 로제와 재건축을 앞둔아파트 윤수일 그리고 전설의 신디로퍼 등등 리믹스 아파트 올립니다. 스트레스~날려버려~!!! 뿌뿌뿌 뿌우~~😁 https://youtu.be/kzj9IPoy-AU?si=-zdoH2GCpjW0v0qq,"신길제6동
·
취미
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
보라매역 다이소 옆 붕어빵 사장임,어디로가셨늦지 아시는분 ㅠ 주변에 붕어빵 어디파는지아시는분잇나여ㅠㅠㅠ먹고싶어요ㅠㅠ,"신길제6동
·
맛집
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
스테인드글라스 표현 가능한 드로잉앱?,"스테인드글라스가 예쁘더라구요. 실질적인 유리공예는 어렵고, 그림그리는 앱으로 그려보려고자 하는데 스테인드글라스 처럼 투명하고 반짝이펄 표현을 할 수 있는 드로잉앱이 어떤게 있을까요?? 아이패드용 말고 안드로이드기반 태블릿 사용해요. 정말 배우고 싶은데 모르는 분야라 어플을 깔아도 잘 몰라서요. 알려주시는 앱으로 차근차근 배워보려구요. 답변 주시면 진심 감사드립니다. #그림#앱#스테인글라스#펄#글라스#글라스아트","당산제2동
·
취미
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
요즘 딸기 나오나요?,딸기 파는 곳 있으면 알려주시면 감사해요~!!,"신길제1동
·
생활/편의
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
3",영등포구
영등포 짐콩고,"영등포 짐콩고 헬스장 다녔던,다니고 계신분들 있나요? 생긴지 별로안되서 후기 궁금합니다.","영등포동3가
·
생활/편의
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
1",영등포구
영등포역과 신길로 231쪽 사이 지샥 시계를 잃어버렸어요ㅜㅜ,보신 분 있을까요? ㅜㅜ 습득하신 분은 연락 부탁드립니다ㅜㅜ,"영등포본동
·
분실/실종
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
우산 씌워주셔서 고맙습니다,집에서 나올 때는 분명 비가 안왔었는데 갑자기 비가 내려서 그냥 맞아야 겠다 생각했어요 생각보다 비가 거세서 집으로 돌아오는 길이 좀 험했는데 가는 길에 같이 우산 씌워주시는 이웃분이 계셔서 비에 흠뻑 젖은 채로 집에와도 마음이 따뜻하네요 멋쩍어서 함께 걷는 길에 이런저런 횡설수설을 했는데 그 대화마저도 재밌었습니다 감사합니다 좋은 일 많이 생기시길 바랄게요☺️,"당산제2동
·
동네풍경
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
16","댓글 수
1",영등포구
당산역 9출 앞 디저트 39 자리,만두집 생겼던데 혹시 몇 시부터 영업하시는지 아시는 분 계신가요? 오늘 퇴근길에 보니까 맛난 냄새도 나고 줄도 서있던데 궁금하네요,"영등포동8가
·
맛집
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
3",영등포구
당산동 복싱 같이 다니실분,안녕하세요 저는 20대 여자입니다! 영등포구청역에 복싱장이 있던데 수줍게 같이 다녀보실 운동찐따 여자분 계실까요 ㅠㅠ (여자분만요!!ㅠㅠ),"당산동1가
·
동네친구
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
구스이불 괜찮은곳 없을까요?,작년에 산 겨울 두꺼운 이불이 다 죽어서 폭신한 느낌이 사라졌어요ㅠ 제가 관리를 잘 못해서 그런지 털도 빠지고..ㅜㅜ 이불에만 얼마 쓰는지 모르겠어요 이번에는 한번사서 좀 오래 쓰고싶은데 털안빠지고 괜찮은 구스이불 없을까요..?,"여의도동
·
생활/편의
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
4",영등포구
삼풍갈비 앞 붕어빵집,혹시 몇 시까지 하는지 아시나요?🥹,"당산동1가
·
생활/편의
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
0",영등포구
구디역 순대트럭,오늘 순대트럭 보신 분!! 너무 땡겨요 ㅜㅜ,"대림동
·
맛집
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
3",영등포구
추가수당 안 주면서 추가근무 시키는 업체,거의 매일같이 2~3시간씩 추가근무 시켜서 하루 12시간정도(계약서는 8시간(식사시간 1시간 제외) 일 하는데 계속 다니는게 맞나 싶네요 매일같이 하는 말이 나때는 일 배울때는 아침에 나와 집에 10시에 갔다 이러면서 당연하다고 말하는데 아무리 생각해도 무급으로 일시키면서 일도 안 가르쳐주고 이러는게 맞나 싶네요 다들 어떻게 생각하시나요,"양평동2가
·
고민/사연
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
1","댓글 수
5",영등포구
붕어빵 지도 떴던데,같이 붕어빵 찾으러 다닐 사람,"당산동5가
·
취미
·
1일 전",1일 전,2024-11-28 00:41:27,"좋아요 수
0","댓글 수
3",영등포구
